event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes,phs_relevant,allocated_status
S6W-24359,2024-01-23T00:00:00Z,,2024-01-09T17:23:05Z,Paul Sweeney,Scottish Labour,Glasgow,To ask the Scottish Government what contracts it currently has with Fujitsu.,FALSE,,,,No,unallocated
S6W-24392,2024-01-23T00:00:00Z,,2024-01-09T17:23:05Z,Jackie Baillie,Scottish Labour,Dumbarton,"To ask the Scottish Government what metrics will be used to consider the effectiveness of its short-term let licensing policy, and, consequently, what information it has requested from local authorities as part of this.",FALSE,,,,No,unallocated
S6W-24381,2024-01-23T00:00:00Z,,2024-01-09T17:23:05Z,Oliver Mundell,Scottish Conservative and Unionist Party,Dumfriesshire,"To ask the Scottish Government what steps it is taking to improve the bus network in rural Scotland, particularly at (a) night and (b) the weekend.",FALSE,,,,No,unallocated
S6W-24383,2024-01-23T00:00:00Z,,2024-01-09T17:23:05Z,Oliver Mundell,Scottish Conservative and Unionist Party,Dumfriesshire,To ask the Scottish Government what action Transport Scotland is taking to update signage on the A74(M) to include Langholm.,FALSE,,,,No,unallocated
S6W-24372,2024-01-23T00:00:00Z,,2024-01-09T17:23:05Z,Liz Smith,Scottish Conservative and Unionist Party,Mid Scotland and Fife,To ask the Scottish Government what the (a) business rate poundage and (b) large business supplement/higher property rate has been in each financial year since 2012-13.,FALSE,,,,No,unallocated
S6W-24379,2024-01-23T00:00:00Z,,2024-01-09T17:23:06Z,Katy Clark,Scottish Labour,West Scotland,"To ask the Scottish Government whether any pay award for Scottish Fire and Rescue Service employees negotiated for 2024-25 will have to be funded from the £13.6 million additional resource funding proposed in its 2024-25 Budget, or whether any such pay award will be funded separately.",FALSE,,,,No,unallocated
S6W-24399,2024-01-23T00:00:00Z,,2024-01-09T17:23:06Z,Rhoda Grant,Scottish Labour,Highlands and Islands,"To ask the Scottish Government, further to the answer to question S6W-23840 by Mairi Gougeon on 22 December 2023, regarding the Good Food Nation (Scotland) Act 2022, for what reason it was unable to begin the consultation process in sufficient time to allow the draft Plan to be implemented within the original timeframe.",FALSE,,,"S6W-23840: To ask the Scottish Government, in relation to the Good Food Nation (Scotland) Act 2022, for what reason the coming into force date of sections 3, 7 and 8 is proposed to be changed from 31 December 2023 to 30 June 2024.",No,unallocated
S6W-24394,2024-01-23T00:00:00Z,,2024-01-09T17:23:06Z,Stephen Kerr,Scottish Conservative and Unionist Party,Central Scotland,To ask the Scottish Government what objectives it set for any funding that it provided to Al-Mahdi Foundation - Al-Mahdi Islamic Centre between 2018 and 2020.,FALSE,,,,No,unallocated
S6W-24378,2024-01-23T00:00:00Z,,2024-01-09T17:23:06Z,Katy Clark,Scottish Labour,West Scotland,To ask the Scottish Government whether the £13.6 million additional resource budget allocated to the Scottish Fire and Rescue Service in its Budget 2024-25 includes the £4.4 million to cover the most recent pay award.,FALSE,,,,No,unallocated
S6O-02981,,2024-01-18T00:00:00Z,2024-01-10T16:03:38Z,Pauline McNeill,Scottish Labour,Glasgow,To ask the Scottish Government what consideration it has given to whether there is a need for regulatory oversight of companies that install low emissions heating systems and upgrade homes to be more energy efficient.,FALSE,,,,No,unallocated
S6O-02959,,2024-01-17T00:00:00Z,2024-01-10T16:03:38Z,Rachael Hamilton,Scottish Conservative and Unionist Party,"Ettrick, Roxburgh and Berwickshire",To ask the Scottish Government whether it will provide an update on future funding for South of Scotland Enterprise.,FALSE,,,,No,unallocated
S6O-02963,,2024-01-17T00:00:00Z,2024-01-10T16:03:38Z,Roz McCall,Scottish Conservative and Unionist Party,Mid Scotland and Fife,To ask the Scottish Government what impact its Budget will have on city centre recovery and small businesses.,FALSE,,,,No,unallocated
S6O-02972,,2024-01-17T00:00:00Z,2024-01-10T16:03:38Z,Bill Kidd,Scottish National Party,Glasgow Anniesland,To ask the Scottish Government what analysis it has undertaken of the potential impact on Scotland’s exchequer and public finances of the measures referred to in the speech by the First Minister on 8 January.,FALSE,,,,No,unallocated
S6O-02965,,2024-01-17T00:00:00Z,2024-01-10T16:03:38Z,Katy Clark,Scottish Labour,West Scotland,To ask the Scottish Government what action it is taking to make Scotland a Fair Work Nation by 2025.,FALSE,,,,No,unallocated
S6O-02969,,2024-01-17T00:00:00Z,2024-01-10T16:03:38Z,Sharon Dowey,Scottish Conservative and Unionist Party,South Scotland,To ask the Scottish Government what discussions the finance secretary has had with ministerial colleagues regarding the potential impact of the reduction in the funding allocation for Scottish universities in its proposed Budget on graduate skills development and employability.,FALSE,,,,No,unallocated
S6O-02961,,2024-01-17T00:00:00Z,2024-01-10T16:03:38Z,Tess White,Scottish Conservative and Unionist Party,North East Scotland,To ask the Scottish Government whether it plans to review the consultation process for energy infrastructure projects.,FALSE,,,,No,unallocated
S6O-02962,,2024-01-17T00:00:00Z,2024-01-10T16:03:38Z,Graham Simpson,Scottish Conservative and Unionist Party,Central Scotland,To ask the Scottish Government whether it will provide an update on the latest expression of interest in buying Glasgow Prestwick Airport.,FALSE,,,,No,unallocated
S6O-02976,,2024-01-18T00:00:00Z,2024-01-10T16:03:38Z,Stuart McMillan,Scottish National Party,Greenock and Inverclyde,To ask the Scottish Government how much has been invested in the trunk road network in the Greenock and Inverclyde constituency since Amey took over management of the network.,FALSE,,,,No,unallocated
S6O-02966,,2024-01-17T00:00:00Z,2024-01-10T16:03:38Z,Willie Coffey,Scottish National Party,Kilmarnock and Irvine Valley,To ask the Scottish Government what its provisional revenue allocation is for local authorities for 2024-25.,FALSE,,,,No,unallocated
S6O-02968,,2024-01-17T00:00:00Z,2024-01-10T16:03:38Z,Christine Grahame,Scottish National Party,"Midlothian South, Tweeddale and Lauderdale",To ask the Scottish Government what discussions it has had with the UK Government regarding the potential future devolution of Vehicle Excise Duty.,FALSE,,,,No,unallocated
S6O-02978,,2024-01-18T00:00:00Z,2024-01-10T16:03:38Z,Pam Gosal,Scottish Conservative and Unionist Party,West Scotland,To ask the Scottish Government whether it has made any assessment of the potential impact of its Budget on its net zero ambitions.,FALSE,,,,No,unallocated
S6O-02979,,2024-01-18T00:00:00Z,2024-01-10T16:03:38Z,Claire Baker,Scottish Labour,Mid Scotland and Fife,To ask the Scottish Government whether it will provide an update on what action it is taking to make rail travel more affordable and attractive for passengers in the Mid Scotland and Fife region.,FALSE,,,,No,unallocated
S6O-02958,,2024-01-17T00:00:00Z,2024-01-10T16:03:38Z,Craig Hoy,Scottish Conservative and Unionist Party,South Scotland,To ask the Scottish Government what its response is to the announcement by EDF that its ambition is to extend the life of Torness power station.,FALSE,,,,No,unallocated
S6O-02967,,2024-01-17T00:00:00Z,2024-01-10T16:03:38Z,David Torrance,Scottish National Party,Kirkcaldy,To ask the Scottish Government whether it will provide an update on the work it is undertaking to deliver its commitments on participatory and deliberative democracy.,FALSE,,,,No,unallocated
S6O-02980,,2024-01-18T00:00:00Z,2024-01-10T16:03:39Z,Jim Fairlie,Scottish National Party,Perthshire South and Kinross-shire,To ask the Scottish Government what assessment it has made of any potential impact on the proposed Shinafoot junction on the A9 at Auchterarder of the announcement that Stewart Milne Homes has gone into administration.,FALSE,,,,No,unallocated
S6O-02973,,2024-01-17T00:00:00Z,2024-01-10T16:03:39Z,Brian Whittle,Scottish Conservative and Unionist Party,South Scotland,To ask the Scottish Government how its fiscal policies support the development and growth of the rural economy.,FALSE,,,,No,unallocated
S6O-02964,,2024-01-17T00:00:00Z,2024-01-10T16:03:39Z,Ruth Maguire,Scottish National Party,Cunninghame South,To ask the Scottish Government what measures in its proposed Budget will support economic growth in North Ayrshire.,FALSE,,,,No,unallocated
S6O-02970,,2024-01-17T00:00:00Z,2024-01-10T16:03:39Z,Clare Adamson,Scottish National Party,Motherwell and Wishaw,"To ask the Scottish Government what its response is to the recommendations outlined in the final report of the Economy 2030 Inquiry, Ending Stagnation: A New Economic Strategy for Britain, as they relate to public finances in Scotland, including those relating to taxes and local government investment.",FALSE,,,,No,unallocated
S6O-02960,,2024-01-17T00:00:00Z,2024-01-10T16:03:39Z,Audrey Nicoll,Scottish National Party,Aberdeen South and North Kincardine,To ask the Scottish Government how its Budget for 2024-25 will help to develop the offshore wind supply chain to ensure that Scotland benefits from the reported global expansion of wind energy.,FALSE,,,,No,unallocated
S6O-02977,,2024-01-18T00:00:00Z,2024-01-10T16:03:39Z,Evelyn Tweed,Scottish National Party,Stirling,To ask the Scottish Government what action it is taking to realise any potential of National Nature Reserves to help achieve net zero through a large-scale impact on nature recovery and biodiversity.,FALSE,,,,No,unallocated
S6O-02974,,2024-01-18T00:00:00Z,2024-01-10T16:03:39Z,Stephen Kerr,Scottish Conservative and Unionist Party,Central Scotland,To ask the Scottish Government what its policy is for the maintenance and rebuilding of road infrastructure.,FALSE,,,,No,unallocated
S6O-02975,,2024-01-18T00:00:00Z,2024-01-10T16:03:39Z,Clare Haughey,Scottish National Party,Rutherglen,To ask the Scottish Government what action it has taken to encourage more people to use bus and rail services in the Rutherglen constituency.,FALSE,,,,No,unallocated
S6O-02986,,2024-01-18T00:00:00Z,2024-01-10T16:03:44Z,Martin Whitfield,Scottish Labour,South Scotland,To ask the Scottish Government what steps it is taking to improve lifelong learning in Scotland.,FALSE,,,,No,unallocated
S6O-02984,,2024-01-18T00:00:00Z,2024-01-10T16:03:44Z,Finlay Carson,Scottish Conservative and Unionist Party,Galloway and West Dumfries,To ask the Scottish Government what assessment it has made of any impact on agricultural communities that would result from the proposed reduction in the total spend on pillar 1 payments in its Budget 2024-25.,FALSE,,,,No,unallocated
S6O-02982,,2024-01-18T00:00:00Z,2024-01-10T16:03:44Z,Stephanie Callaghan,Scottish National Party,Uddingston and Bellshill,To ask the Scottish Government whether it will provide an update on any recent discussions it has had with the UK Government on streamlining the transfer of benefits from the Department for Work and Pensions to Social Security Scotland.,FALSE,,,,No,unallocated
S6O-02987,,2024-01-18T00:00:00Z,2024-01-10T16:03:44Z,Colin Smyth,Scottish Labour,South Scotland,To ask the Scottish Government what action it is taking to attract and retain staff in colleges.,FALSE,,,,No,unallocated
S6W-24435,2024-01-24T00:00:00Z,,2024-01-10T17:14:14Z,Alex Rowley,Scottish Labour,Mid Scotland and Fife,"To ask the Scottish Government whether there is a central evidence base relating to the aquaculture industry, and, if there is, how stakeholders can gain access to it.",FALSE,,,,No,unallocated
S6W-24438,2024-01-24T00:00:00Z,,2024-01-10T17:14:15Z,Paul Sweeney,Scottish Labour,Glasgow,"To ask the Scottish Government whether it will consider enhancing statutory protection of community-controlled housing associations and co-operatives in its proposed Housing Bill, in light of the number of takeovers or transfers of engagements that have occurred since 2010, which has reportedly caused a decline in community-ownership of housing assets in Scotland.",FALSE,,,,No,unallocated
S6W-24425,2024-01-24T00:00:00Z,,2024-01-10T17:14:15Z,Liam Kerr,Scottish Conservative and Unionist Party,North East Scotland,"To ask the Scottish Government, further to the answer to question S6W-23979 by Jenny Gilruth on 8 January 2024, whether it will provide the information requested, particularly in light of the actions proposed in its Budget 2024-25, regarding what it anticipates the cost will be of (a) consulting on, (b) establishing, (c) launching and (d) the ongoing running of the Centre of Teaching Excellence (CTE), and, if it is the case that it has not considered what these costs might be and is yet to establish them, whether it will confirm that.",FALSE,,,"S6W-23979: To ask the Scottish Government what progress has been made towards establishing the Centre of Teaching Excellence (CTE), and whether it will provide an update on (a) in what fundamental respects the CTE will be different from Education Scotland, (b) what the core purpose of the CTE will be, and how its success will be measured, (c) against what outputs its performance will be measured, (d) what weekly interactions it anticipates the CTE will have with individual teachers and schools, (e) what it anticipates the cost will be of (i) consulting on, (ii) establishing, (iii) launching and (iv) the ongoing running of the CTE, (f) what role it anticipates the CTE will have regarding the development of the school curriculum and (g) whether the CTE will report to the Cabinet Secretary for Education and Skills.",No,unallocated
